,ID,body,header
295,71333,"אתה מכניס לשוק שחקן חדש במובן הזה, והדבר הזה הוא בעייתי ביותר. צריך לתת לו שיקול דעת רציני. זה שאתה אומר בתיאום עם מערכת הביטחון - זה ברור. ברור שגלי צה""ל תומכים בכך שיהיה להם מקור הכנסה כספי.

 להביא את העניין הזה תחת פטור מחובת הנחה - תביא את זה בצורה מסודרת. מה הבהילות? הרי 55 שנה גלי צה""ל מסתדרת, ברוך השם, בלי העניין הזה.",גדעון סער
296,71333,למרות שמנסים לסגור אותה.,ענבל גבריאלי
297,71333,"לא מנסים לסגור אותה, הדבר הזה לא עומד על הפרק. אם הוא היה עומד על הפרק - ניחא, אבל לבוא ולפגוע בערוצים אחרים בהזדמנות הזאת, לדעתי זה מוטעה.",גדעון סער
298,71333,"רק הערה קטנה - זאת לא לקונה, זאת תפיסת עולם, ואני רק מחזק את ההערה של חבר הכנסת סער, שהצבא לא מכניס את עצמו בכלל לכל הסוגיות האלה.

 לכן, בהיותי ראש אכ""א, דחיתי את זה כמה פעמים, ואני גם אצביע נגד ההצעה הזאת.",מתן וילנאי
299,71333,"חבר הכנסת אריאל, שתי מלים לתשובה בבקשה.","היו""ר רוני בר-און"
300,71333,"ראשית, הצעת החוק מתואמת עם משרד הביטחון. צה""ל הוא לא הגורם פה, עם כל הכבוד - הוא שחקן חשוב - אבל מערכת הביטחון היא זו שמתקצבת את גלי צה""ל. אין לזה צורך, אין לזה הצדקה בזמן שסוגרים פרוייקטים חשובים לאין ערוך, בכל קנה מידה.

 אני אומר - הצעת החוק הזאת הוכנה על-ידי מערכת הביטחון, בתיאום עם צה""ל ועם כל הגורמים.

 שנית, הסכום - גדעון - מוגבל ובא להחליף את מה שהמדינה היום מממנת, לפי דעתי שלא בצורך בכלל.",אורי אריאל
301,71333,מה זה קשור לפטור מחובת הנחה?,גדעון סער
302,71333,"אני אענה לך. הדבר השלישי - הפטור מתבקש משני טעמים: 1. שהחוק הוכן על-ידי מערכת הביטחון, לא על-ידי. העניין מתגלגל כבר מעל שנה.",אורי אריאל
303,71333,שיגישו הצעת חוק ממשלתית.,גדעון סער
304,71333,"החוק הזה, הכתוב פה, הוכן על-ידי מערכת הביטחון, לא על-ידי. אני הכנתי הצעה אחרת. שנית - הכוונה היא להגביל את הסכום, שיהיה תחליף למה שמערכת הביטחון, קרי מדינת ישראל היום, משלמת לגל""צ, סדר גודל - נא לא לתפוס אותי במילה - 30 מיליון שקל.

 מי שאומר ש- 30 מיליון שקל משפיע על שוק הפרסום של כל החברות וזה דבר מאוד חשוב - אתה יודע מה, יש לי מחלוקת אתך, חבר הכנסת גדעון סער, ולא תאשרו.",אורי אריאל
305,71333,עוד לא ראיתי שהחברות הרוויחו השנה.,גדעון סער
306,71333,"חברים, הדיון תם, אנחנו עוברים להצבעה. מי בעד מתן פטור מחובת הנחה להצעת החוק של חבר הכנסת אורי אריאל?

ה צ ב ע ה

בעד - 3

נגד - 5

נמנעים - 2

הבקשה למתן פטור מחובת הנחה מוקדמת על שולחן הכנסת של הצעת חוק שידורי פרסומות, תשדירי שירות ושידורי חסות בגלי צה""ל, לא נתקבלה.","היו""ר רוני בר-און"
307,71333,"אני קובע שברוב של 5 נגד, 3 בעד, 2 נמנעים, הבקשה לפטור מחובת הנחה לא עברה.

 הנושא הבא על סדר היום הוא בקשתו של חבר הכנסת שלום שמחון - הוא הודיע לי שהוא מושך אותה בשלב זה. סדר היום תם.

 תודה לכל החברים, הישיבה נעולה.

הישיבה ננעלה בשעה 11:20.","היו""ר רוני בר-און"
0,71335,"p_tamars

2006-01-11Liraz









הכנסת השש-עשרה נוסח לא מתוקן

מושב שני

פרוטוקול מס' 86

מישיבת ועדת הכנסת

יום ראשון, י' בטבת התשס""ד (4 בינואר 2004), שעה: 12:00

סדר היום: א. סדרי הדיון בהצעת חוק התקציב לשנת 2004 ובהצעת חוק המדיניות

 הכלכלית לשנת הכספים 2004 (תיקוני חקיקה), התשס""ד-2003

 ובהצעת חוק גיל פרישה, התשס""ד-2003.

פניית יושב ראש ועדת הכספים בדבר טענה על חריגה מגדר נושא

 של הצעת חוק.",
1,71335,"חברי הוועדה: רוני בר-און – היו""ר

 יולי-יואל אדלשטיין

 חיים אורון

 דליה איציק

 אריה אלדד

 אברהם בורג

 ענבל גבריאלי

 מיכאל גורלובסקי

 אברהם הירשזון

 רשף חן

 אחמד טיבי

 דוד טל

 דני יתום

 אליעזר (צ'יטה) כהן

 יצחק כהן

 מרינה סולודקין

 גדעון סער

 גילה פינקלשטיין

 מאיר פרוש

 עמיר פרץ

 אהוד רצאבי

 אברהם (בייגה) שוחט

 יובל שטייניץ

 אילן שלגי

 עמרי שרון

 מזכיר הכנסת, אריה האן

 סגן מזכיר הכנסת, דוד לב

 סגנית מזכיר הכנסת, רות קפלן

 מנהלת לשכת מזכיר הכנסת, גאולה רזיאל",נכחו
2,71335,"לאה אחדות - ביטוח לאומי

אורי יוגב - סגן הממונה על התקציבים, משרד האוצר

יוסי גורדון - אגף התקציבים, משרד האוצר

ייעוץ משפטי: אנה שניידר

 אתי בנדלר

 הלית ברק

מנהלת הוועדה: אתי בן-יוסף

קצרנית: דרורה רשף

סדרי הדיון בהצעת חוק התקציב לשנת 2004 ובהצעת חוק המדיניות הכלכלית

 לשנת הכספים 2004 (תיקוני חקיקה), התשס""ד-2003 ובהצעת חוק גיל פרישה,

התשס""ד-2003.",מוזמנים
3,71335,"אני מתכבד לפתוח את ישיבת ועדת הכנסת, ישיבה מס' 86. על סדר היום שלנו היו כמה עניינים. הראשון שבהם היה קביעת סדרי הדיון בהצעת חוק התקציב 2004 והצעת חוק המדיניות הכלכלית לשנת הכספים 2004 (תיקוני חקיקה) והצעת חוק גיל פרישה, התשס""ד-2003.

 בין לבין נוספו לסדר היום הזה שני עניינים דחופים אחרים. אחד, פניית יושב ראש ועדת חוקה, חוק ומשפט בדבר טענות של חריגה מגדר נושא הצעות החוק הנדונות: הצעת חוק הרבנות הראשית לישראל והצעת חוק הדיינים, וגם בקשת הממשלה להקדמת דיון בהצעת חוק המים (תיקון מס' 21), התשס""ד-2004.

 בין לבין הדברים הללו ביקש ממני יושב ראש ועדת החוקה, חוק ומשפט שלא להביא את עניין הנושא החדש בנושא חוק הרבנות הראשית וחוק הדיינים עד להודעה חדשה, וגם הממשלה שטרחה והזדרזה הבוקר להניח את הצעת החוק ולבקש פטור מחובת הנחה בעניין חוק המים, ביקשה ממני בשלב זה שלא לדון בזה, אלא בשלב יותר מאוחר.

 כך או כך, נשארנו איפה רק עם הנושא של קביעת סדרי הדיון. ככל הזכור לכם קבענו, ב-24 לדצמבר סדרי דיון, כאשר חשבנו שהחוק יבוא לדיון בשבוע המתחיל ב-28 בדצמבר. קרה אשר קרה והחוק מובא לדיון השבוע הזה. שאלה שאני מבקש לשאול את יושב ראש הקואליציה ואת המורשה לשאת ולתת בשמה של האופוזיציה בעניין הספציפי הזה, חבר הכנסת בורג: הייתה לנו הסכמה – אני מזכיר לכם: הסכמה לפי סעיף 148 לתקנון הכנסת דורשת הסכמה מקיר אל קיר. במתנגד אחד ההסכמה הזאת איננה יכולה לעבור – שבה קבענו תחילת דיון, תחילת דיבורים, גמר דיבורים, תחילת הצבעות, גמר הצבעות וטכניקה לקביעת הסתייגויות ואופן ודרך הצבעה והפסקה או השעיית ישיבה. חשבתי שנעתיק את הדברים אחד על השני בשינויים המתחייבים של תאריך ושל שעות.

 השאלה היא, חברי הכנסת סער ובורג: האם יש הסכמה? יש הסכמה ביניכם? אפשר להעתיק את ההחלטה הקודמת בשינויים הטכניים המתחייבים, תאריך ושעות, ולהעלות אותה כאן ולקבל החלטה? בבקשה, חבר הכנסת בורג.","היו""ר רוני בר-און"
4,71335,"הסכמה היא הסכמה, מבחינתנו זה בסדר גמור. יש כאן רק שלושה עניינים שאני מבקש להסב את תשומת הלב אליהם.",אברהם בורג
5,71335,על אופי הדיון? על מהות הדיון?,"היו""ר רוני בר-און"
6,71335,"דקה. אחד: בסעיף 5 להחלטת ועדת הכנסת כתוב: כל האמור לעיל מותנה בכך שהצעת חוק המדיניות הכלכלית כולה וכן הצעת חוק התקציב, יועברו בוועדת הכספים לא יאוחר מיום ____ בשעה 24:00.",אברהם בורג
7,71335,אני תיקנתי אצלי בטיוטה החדשה בהתאמה להיום.,"היו""ר רוני בר-און"
8,71335,"השאלה היא – ואני ישבתי לפני כן אצל היושב ראש, וליושב ראש לא היה ברור, אז לי על אחת כמה וכמה לא ברור, שהעסק אכן נגמר בוועדת הכספים עד היום בשתים עשרה בלילה. זאת סוגייה ראשונה. אני חושב שהיושב ראש קבע מדיניות נכונה, של – לא להתחיל ואז נצטרך להפסיק ואז כל השבוע מתמרח. צריך לדון בחבילה אחת. זה עניין אחד. עניין שני קשור למשהו - - -",אברהם בורג
